Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file,binary_label
57256,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5166,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,198,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,989898.9899,20202.0202,66.0,73.0,146,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,10101.0101,10101.0101,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
53278,70,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42857.14286,35.0,16.97056275,47,23,0,0.0,0.0,0,0,47,47.0,0.0,47,47,0,0,0,0,20,40,14285.71429,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,245,16062,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
80,4539127,33,39,679,75931,493,0,20.5757575758,84.8148830922,4380,2,1946.9487179487,945.4600926399,16877.6947637729,15.8620809684,63931.3661971831,384394.884349126,3112507,3,4539127,141847.71875,572787.731772805,3112507,3,1331791,35047.1315789474,155096.331126414,949418,3,0,0,0,0,680,784,7.2701204439,8.5919605246,0,4380,1049.4520547945,1188.1790928547,1411769.55669711,0,0,0,1,0,0,0,0,1,1064.0277777778,20.5757575758,1946.9487179487,680,0,0,0,0,0,0,33,679,39,75931,29200,8190,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,214,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,429906.5421,18691.58879,71.33333333,38.68246804,116,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,9345.794393,9345.794393,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,187,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1048128.34224599,21390.3743315508,62.3333333333,67.6486018579,136,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10695.1871657754,10695.1871657754,41,57,47.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,537813,4,2,231,0,231,0,57.75,115.5,0,0,0.0,0.0,429.5173229,11.1562941,107562.6,240108.1252,537081,48,537813,179271.0,309914.9937,537130,268,684,684.0,0.0,684,684,0,0,0,0,136,72,7.437529401,3.718764701,0,231,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0,38.5,57.75,0.0,136,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,1
443,89517,19,18,896,21645,230,0,47.15789474,73.19097027,4380,0,1202.5,1119.683372,251806.9194,413.3293118,2486.583333,6125.52592,22269,4,89517,4973.166667,8700.862474,26363,49,66571,3915.941176,9365.624222,33654,4,0,0,0,0,392,372,212.2501871,201.0791246,0,4380,593.1842105,960.1318844,921853.2354,0,0,0,1,0,0,0,0,0,609.2162162,47.15789474,1202.5,392,0,0,0,0,0,0,19,896,18,21645,8192,127,18,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
53,177,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,881355.9322,22598.87006,59.0,98.73196038,173,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
62486,22218,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,135.0256548744,11109.0,15416.3420434291,22010,208,22218,22218.0,0.0,22218,22218,0,0.0,0.0,0,0,0,0,0,0,76,32,90.0171032496,45.0085516248,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,352,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,253,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,1644268.775,15810.27668,84.33333333,64.66323015,159,47,47,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0,0,0,40,40,7905.13834,7905.13834,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,40,0,0,0,0,0,0,2,80,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
41690,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,305,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,48146,1,1,50,98,50,50,50.0,0.0,98,98,98.0,0.0,3073.9833007934,41.5403148756,48146.0,0.0,48146,48146,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.7701574378,20.7701574378,50,98,66.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,99.0,50.0,98.0,20,0,0,0,0,0,0,1,50,1,98,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
53,85546017,2,2,93,173,47,46,46.5,0.7071067812,94,79,86.5,10.6066017178,3.1094375791,0.0467584598,28515339.0,49328819.7132309,85475352,23350,85522667,85522667.0,0.0,85522667,85522667,85498702,85498702.0,0.0,85498702,85498702,0,0,0,0,52,40,0.0233792299,0.0233792299,46,94,62.4,22.6340451533,512.3,0,0,0,0,0,0,0,0,1,78.0,46.5,86.5,52,0,0,0,0,0,0,2,93,2,173,-1,-1,1,20,47315.0,0.0,47315,47315,85475352.0,0.0,85475352,85475352,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
1032,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
53,30428,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,3812.278165,65.72893388,30428.0,0.0,30428,30428,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.86446694,32.86446694,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
443,96806,10,9,528,4470,194,0,52.8,75.97338715,1430,0,496.6666667,644.2010556,51629.03126,196.2688263,5378.111111,8847.891799,22300,1,96806,10756.22222,10377.7314,23106,3,72690,9086.25,16432.4999,44856,1,0,0,0,0,212,192,103.2993823,92.96944404,0,1430,249.9,479.6317557,230046.6211,0,0,0,1,0,0,0,0,0,263.0526316,52.8,496.6666667,212,0,0,0,0,0,0,10,528,9,4470,8192,351,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
1236,82,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,73170.73171,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12195.12195,12195.12195,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
53,245,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1004081.633,16326.53061,81.66666667,57.44852769,148,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8163.265306,8163.265306,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
7200,25300,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1936.758893,158.1027668,8433.333333,14526.48658,25207,3,25210,12605.0,17821.91931,25207,3,0,0.0,0.0,0,0,0,0,0,0,60,20,118.5770751,39.5256917,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1038,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
53,203,2,2,78,358,39,39,39.0,0.0,179,179,179.0,0.0,2147783.251,19704.4335,67.66666667,75.44755353,151,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,64,9852.216749,9852.216749,39,179,95.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,118.75,39.0,179.0,40,0,0,0,0,0,0,2,78,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53811,220,2,1,29,6,23,6,14.5,12.0208152802,6,6,6.0,0.0,159090.909090909,13636.3636363636,110.0,22.627416998,126,94,220,220.0,0.0,220,220,0,0.0,0.0,0,0,1,0,0,0,40,20,9090.9090909091,4545.4545454546,6,23,14.5,9.8149545762,96.3333333333,0,1,0,0,1,0,0,0,0,19.3333333333,14.5,6.0,40,0,0,0,0,0,0,2,29,1,6,1013,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,83671117,8,6,612,11595,306,0,76.5,141.6504753,5792,0,1932.5,2181.008184,145.8926382,0.167321777,6436239.769,23100000.0,83300000,0,83500000,11900000.0,31500000.0,83300000,0,364403,72880.6,105267.4878,229982,51,0,0,0,0,264,200,0.095612444,0.071709333,0,5792,813.8,1613.437687,2603181.171,0,0,0,0,1,0,0,0,0,871.9285714,76.5,1932.5,264,0,0,0,0,0,0,8,612,6,11595,251,235,2,32,5.0,0.0,5,5,83300000.0,0.0,83300000,83300000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,128983,2,2,94,302,47,47,47.0,0.0,151,151,151.0,0.0,3070.172038,31.01183877,42994.33333,74464.90568,128979,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,15.50591938,15.50591938,47,151,88.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,110.75,47.0,151.0,64,0,0,0,0,0,0,2,94,2,302,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
443,5298691,9,5,344,2764,187,0,38.2222222222,69.5139874014,1448,0,552.8,736.8159200234,586.5599635835,2.6421619981,407591.615384615,1372569.81811598,4974355,19,5298691,662336.375,1742929.22968244,4974355,19,200895,50223.75,56888.4734978595,99696,205,0,0,0,0,296,168,1.6985327131,0.943629285,0,1448,207.2,471.1201242025,221954.171428571,0,0,0,1,0,0,0,0,0,222.0,38.2222222222,552.8,296,0,0,0,0,0,0,9,344,5,2764,29200,75,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
3601,339,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,144542.7729,11799.41003,113.0,113.0132736,227,1,228,114.0,159.8061325,227,1,0,0.0,0.0,0,0,0,0,0,0,60,20,8849.557522,2949.852507,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,2041,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
4722,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,65535,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,0
80,86042332,8,6,374,11595,368,0,46.75,129.8215809,5792,0,1932.5,2537.820147,139.1059461,0.162710606,6618640.923,23600000.0,85000000,2,86000000,12300000.0,32100000.0,85000000,2,1419,283.8,482.0894108,1138,2,0,0,0,0,260,200,0.092977489,0.069733117,0,5792,797.9333333,1796.722988,3228213.495,0,0,0,0,1,0,0,0,0,854.9285714,46.75,1932.5,260,0,0,0,0,0,0,8,374,6,11595,274,235,2,20,1991.0,0.0,1991,1991,85000000.0,0.0,85000000,85000000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,30299,1,1,58,143,58,58,58.0,0.0,143,143,143.0,0.0,6633.882306,66.00877917,30299.0,0.0,30299,30299,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,33.00438958,33.00438958,58,143,86.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,129.5,58.0,143.0,20,0,0,0,0,0,0,1,58,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
5353,18,13,0,585,0,45,45,45.0,0.0,0,0,0.0,0.0,32500000.0,722222.2222,1.5,1.167748416,5,1,18,1.5,1.167748416,5,1,0,0.0,0.0,0,0,0,0,0,0,416,0,722222.2222,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48.46153846,45.0,0.0,416,0,0,0,0,0,0,13,585,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,48026,1,1,57,153,57,57,57.0,0.0,153,153,153.0,0.0,4372.631491,41.64410944,48026.0,0.0,48026,48026,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.82205472,20.82205472,57,153,89.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,133.5,57.0,153.0,20,0,0,0,0,0,0,1,57,1,153,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
53,24125,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,12435.23316,165.8031088,8041.666667,13925.11118,24121,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,82.9015544,82.9015544,43,107,68.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,40,0,0,0,0,0,0,2,86,2,214,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
80,101469347,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,115.0002473,0.128117509,8455778.917,26600000.0,92700000,1,100000000,12500000.0,32500000.0,92700000,1,1350963,450321.0,779198.6105,1350062,178,0,0,0,0,192,92,0.088696737,0.039420772,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,1996.0,0.0,1996,1996,50100000.0,60400000.0,92700000,7378826,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
53,23988,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,6836.751709,166.7500417,7996.0,13843.41609,23981,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.37502084,83.37502084,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,0
443,17882087,11,11,1008,5786,698,0,91.63636364,210.8474675,1448,0,526.0,624.9774396,379.9332818,1.230281454,851527.9524,2585942.512,9998827,2,10800000,1079102.1,3135685.951,9998827,399,17800000,1777901.0,3644189.256,10100000,3,0,0,0,0,360,360,0.615140727,0.615140727,0,1448,295.3913043,499.0651023,249065.9763,0,0,0,1,0,0,0,0,1,308.8181818,91.63636364,526.0,360,0,0,0,0,0,0,11,1008,11,5786,29200,115,3,32,447746.5,487122.326,792194,103299,8493295.5,2129143.066,9998827,6987764,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
55555,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,1
53,150,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1146666.667,26666.66667,50.0,81.40638796,144,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13333.33333,13333.33333,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
50075,72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
8575,1000171,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,11.99794835,1.999658058,1000171.0,0.0,1000171,1000171,1000171,1000171.0,0.0,1000171,1000171,0,0.0,0.0,0,0,0,0,0,0,40,0,1.999658058,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4863,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,0
53,157,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1121019.108,25477.70701,52.33333333,83.71578903,149,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12738.8535,12738.8535,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv,0
443,95566,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,40642.06936,125.5676705,8687.818182,15745.92504,40520,37,95566,15927.66667,20595.71503,43986,157,49990,12497.5,22398.38093,45999,48,0,0,0,0,152,112,73.2478078,52.31986271,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
80,86034635,8,6,410,11595,410,0,51.25,144.9568901,4344,0,1932.5,1754.831473,139.5368272,0.162725163,6618048.846,23800000.0,85900000,1,85900000,12300000.0,32400000.0,85900000,1,181944,36388.8,74199.09724,168746,15,0,0,0,0,264,200,0.092985807,0.069739356,0,4344,800.3333333,1423.391406,2026043.095,0,0,0,0,1,0,0,0,0,857.5,51.25,1932.5,264,0,0,0,0,0,0,8,410,6,11595,274,235,1,32,1033.0,0.0,1033,1033,85900000.0,0.0,85900000,85900000,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,1
53,31621,2,2,84,274,42,42,42.0,0.0,137,137,137.0,0.0,11321.5900825401,126.4982132127,10540.3333333333,18252.0627966631,31616,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,63.2491066064,63.2491066064,42,137,80.0,52.033642963,2707.5,0,0,0,0,0,0,0,0,1,100.0,42.0,137.0,64,0,0,0,0,0,0,2,84,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Monday-WorkingHours.pcap_ISCX.csv,0
80,496614,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,23424.63161,16.10909076,70944.85714,187134.6829,495326,4,1050,525.0,605.2834047,953,97,496452,124113.0,247475.655,495326,4,0,0,0,0,72,112,6.040909036,10.06818173,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,1
123,66026023,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.907944342,0.060582174,22000000.0,38100000.0,66000000,28224,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,64,64,0.030291087,0.030291087,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,28224.0,0.0,28224,28224,66000000.0,0.0,66000000,66000000,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
51257,329,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,148936.1702,12158.05471,109.6666667,186.4868181,325,1,328,164.0,227.6883835,325,3,0,0.0,0.0,0,0,0,0,0,0,60,20,9118.541033,3039.513678,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1129,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,192300,1,1,43,132,43,43,43.0,0.0,132,132,132.0,0.0,910.0364015,10.40041602,192300.0,0.0,192300,192300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.200208008,5.200208008,43,132,72.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,109.0,43.0,132.0,32,0,0,0,0,0,0,1,43,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
80,120,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,100000.0,16666.66667,120.0,0.0,120,120,120,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0,0,0,40,0,16666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16281,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Wednesday-workingHours.pcap_ISCX.csv,0
53,30744,1,1,79,207,79,79,79.0,0.0,207,207,207.0,0.0,9302.628155,65.05334374,30744.0,0.0,30744,30744,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.52667187,32.52667187,79,207,121.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,182.5,79.0,207.0,32,0,0,0,0,0,0,1,79,1,207,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Tuesday-WorkingHours.pcap_ISCX.csv,0
